model,pretrained,corruption,severity,prompt_id,prompt_template,method,n_samples,accuracy,ece,nll,brier,aurc,risk_at_80,elapsed_seconds,seed
ViT-B-32,openai,impulse_noise,1,p04,this image shows {label}.,single,10000,0.8229,0.0638743419870734,0.5531229811777656,0.2577867026081069,0.043623253555928554,0.091875,16.0246,20260723
ViT-B-32,openai,impulse_noise,1,p05,the main subject in this image is {label}.,single,10000,0.8243,0.11509748401641848,0.5923036405032425,0.26904340539567856,0.04413382632164381,0.09125,16.0246,20260723
ViT-B-32,openai,impulse_noise,1,p06,the object depicted here is {label}.,single,10000,0.8144,0.13478632634431123,0.6532525777533212,0.2887416225676576,0.04789953837185507,0.09475,16.0246,20260723
ViT-B-32,openai,impulse_noise,1,p07,a visual representation of {label}.,single,10000,0.8014,0.10940402031093835,0.6640634745314091,0.2979257570139401,0.054124467688216396,0.1115,16.0246,20260723
ViT-B-32,openai,impulse_noise,1,p08,an example image of the class {label}.,single,10000,0.7791,0.11400297192186115,0.7632629545265323,0.3398524458351879,0.07366021761202114,0.131,16.0246,20260723
ViT-B-32,openai,impulse_noise,1,p09,this picture contains {label}.,single,10000,0.8084,0.09872628784328696,0.6265719872891293,0.28455248473599376,0.05097692909566449,0.0995,16.0246,20260723
ViT-B-32,openai,impulse_noise,1,p10,a natural image containing {label}.,single,10000,0.8114,0.05716908610761167,0.5836240050503541,0.26925035296604977,0.04690437179332332,0.096375,16.0246,20260723
ViT-B-32,openai,impulse_noise,1,p11,"{label}, shown in a photograph.",single,10000,0.8065,0.07057129048109057,0.6087907369385077,0.27982316508594324,0.05244161702089953,0.1025,16.0246,20260723
ViT-B-32,openai,impulse_noise,1,ensemble,mean probability across all frozen prompts,ensemble,10000,0.8284,0.11523672652989625,0.5887956050624246,0.2646778113237872,0.043253539302023726,0.086625,16.0246,20260723
ViT-B-32,openai,impulse_noise,2,p00,a photo of a {label}.,single,10000,0.7302,0.04395843764990565,0.7926944022819612,0.36337035912044324,0.08433932639405266,0.16675,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p01,a photograph depicting {label}.,single,10000,0.745,0.08112126347124576,0.7937894271064867,0.36352228185416413,0.08773976032196978,0.163625,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p02,an image of the object {label}.,single,10000,0.7154,0.0969275797814131,0.8867689081707871,0.4001634095444889,0.10060586134969662,0.18825,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p03,a picture showing {label}.,single,10000,0.75,0.06562928177565339,0.7561965713353176,0.35060165363919626,0.07945644386973841,0.15625,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p04,this image shows {label}.,single,10000,0.752,0.07299386516958475,0.7516368527480168,0.347890036812757,0.07832251738129976,0.157375,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p05,the main subject in this image is {label}.,single,10000,0.7488,0.11720225613117216,0.8003982886194609,0.3660714112556968,0.0817444245003769,0.156875,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p06,the object depicted here is {label}.,single,10000,0.7409,0.14298706472218037,0.8582062694654654,0.38228189030934784,0.0840051163175772,0.162125,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p07,a visual representation of {label}.,single,10000,0.7205,0.10619686353057622,0.8865611819246274,0.3973300189898269,0.09705058596003818,0.18375,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p08,an example image of the class {label}.,single,10000,0.7007,0.10282545551061634,0.968493145092947,0.42845137668939726,0.11483984540191869,0.200625,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p09,this picture contains {label}.,single,10000,0.7137,0.07940614317357539,0.8470011990538574,0.3867681696286177,0.09690858344949757,0.1855,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p10,a natural image containing {label}.,single,10000,0.7357,0.05816856182664632,0.7884314907655791,0.3626711707866895,0.08576621492713013,0.16775,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,p11,"{label}, shown in a photograph.",single,10000,0.731,0.07454149831384418,0.8323504525685638,0.37805552911038875,0.09349105040710243,0.17525,15.9629,20260723
ViT-B-32,openai,impulse_noise,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.7575,0.12440708635300396,0.7918864275789516,0.358961502357063,0.07890112617955121,0.1515,15.9629,20260723
ViT-B-32,openai,impulse_noise,3,p00,a photo of a {label}.,single,10000,0.6449,0.039053126710653314,1.006824774839352,0.4562466264528817,0.13572967316188805,0.253375,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p01,a photograph depicting {label}.,single,10000,0.6584,0.07267539155781269,1.0367354180118016,0.4667477678505765,0.14794145718820464,0.2545,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p02,an image of the object {label}.,single,10000,0.625,0.08319190477877857,1.1009805786302809,0.49239902030096216,0.1549814207737852,0.284375,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p03,a picture showing {label}.,single,10000,0.6677,0.06469242223650216,0.9725305707253469,0.4453065202170621,0.1322413187411863,0.2435,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p04,this image shows {label}.,single,10000,0.6735,0.07644908271729946,0.9665824130740124,0.4419952392926425,0.12692206422818603,0.235125,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p05,the main subject in this image is {label}.,single,10000,0.6532,0.09760095643848182,1.0243871452854632,0.4639556852799279,0.13794044923140003,0.250875,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p06,the object depicted here is {label}.,single,10000,0.6601,0.1407081644311547,1.0744890368063633,0.47608742539116966,0.13529676856216208,0.2475,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p07,a visual representation of {label}.,single,10000,0.6277,0.08595794415920974,1.1107760136329008,0.491311589583751,0.15407637188999332,0.27725,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p08,an example image of the class {label}.,single,10000,0.6151,0.0893746661528945,1.2015189099834365,0.522511139087308,0.17281650410179578,0.291875,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p09,this picture contains {label}.,single,10000,0.6206,0.056020583860576165,1.0805435681392423,0.48896824748133877,0.1601717765581198,0.28825,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p10,a natural image containing {label}.,single,10000,0.6481,0.04724613147974015,1.0138577952329946,0.4616669791739977,0.14123206419414674,0.26,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,p11,"{label}, shown in a photograph.",single,10000,0.6566,0.07968065661787989,1.0604707051516493,0.47038218829428763,0.14389533870817395,0.257,15.9734,20260723
ViT-B-32,openai,impulse_noise,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.6754,0.12238218026906253,1.006633661391918,0.45351172413427693,0.12865952327305563,0.23225,15.9734,20260723
ViT-B-32,openai,impulse_noise,4,p00,a photo of a {label}.,single,10000,0.5219,0.042069131052494046,1.3486300787663792,0.5926415611858874,0.23928801357491153,0.397375,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p01,a photograph depicting {label}.,single,10000,0.4872,0.02752972342967987,1.4374457917766763,0.6293021456048357,0.2877940825330688,0.439,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p02,an image of the object {label}.,single,10000,0.4692,0.06637228200882674,1.474621913364109,0.6393838120963488,0.2849067364550784,0.45875,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p03,a picture showing {label}.,single,10000,0.5213,0.04815898355692627,1.3195283358299232,0.590018196843755,0.24589223084473005,0.39875,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p04,this image shows {label}.,single,10000,0.5466,0.07845175231844187,1.3115710533710634,0.581474566822962,0.2277596079556475,0.37475,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p05,the main subject in this image is {label}.,single,10000,0.5054,0.0708276320040226,1.387602656366556,0.610720911465867,0.25805760235708997,0.416375,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p06,the object depicted here is {label}.,single,10000,0.5111,0.10929529435932636,1.4175250202506728,0.6158461014340458,0.2520948022304035,0.4115,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p07,a visual representation of {label}.,single,10000,0.4859,0.06519583997726441,1.4612310692075299,0.628954700749442,0.26850474381928313,0.436125,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p08,an example image of the class {label}.,single,10000,0.4472,0.05716186774373056,1.6174292648022783,0.6754631845371325,0.3166797133774611,0.48375,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p09,this picture contains {label}.,single,10000,0.48,0.03604730327129366,1.4463879558971382,0.6321929969555896,0.2849230491301814,0.445625,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p10,a natural image containing {label}.,single,10000,0.5069,0.025724272896349435,1.3824101498246208,0.6059485937704862,0.2568929717149161,0.418875,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,p11,"{label}, shown in a photograph.",single,10000,0.5142,0.061812213314324634,1.4324602889037368,0.6172466775087673,0.2632164320378509,0.415375,15.9381,20260723
ViT-B-32,openai,impulse_noise,4,ensemble,mean probability across all frozen prompts,ensemble,10000,0.5369,0.10644134377390146,1.3545995731706035,0.5970757586530075,0.2377038720078883,0.38375,15.9381,20260723
ViT-B-32,openai,impulse_noise,5,p00,a photo of a {label}.,single,10000,0.4317,0.030365048170089733,1.5902453611263239,0.6817749512727729,0.3371955839280009,0.50125,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p01,a photograph depicting {label}.,single,10000,0.3888,0.02236123491674661,1.7092647611885354,0.7230432572388209,0.3961275232585519,0.555625,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p02,an image of the object {label}.,single,10000,0.3715,0.0681438244998455,1.7455749778915117,0.7312261955878021,0.400463209212371,0.574125,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p03,a picture showing {label}.,single,10000,0.4248,0.03198655969202517,1.5606098608200603,0.6798138807087243,0.3477316155628113,0.510625,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p04,this image shows {label}.,single,10000,0.4507,0.05993193755447865,1.5597561536162776,0.6728972897133773,0.32645045948564205,0.486125,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p05,the main subject in this image is {label}.,single,10000,0.4013,0.04543072806149721,1.643937290874721,0.7020593116803391,0.36534201994212345,0.53275,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p06,the object depicted here is {label}.,single,10000,0.422,0.08661309156119824,1.6470113682695309,0.7003783912987059,0.35076195300782503,0.515625,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p07,a visual representation of {label}.,single,10000,0.3977,0.059490584279596796,1.692288477967762,0.7117007634203545,0.3673430216934653,0.54325,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p08,an example image of the class {label}.,single,10000,0.3447,0.06426261364519595,1.9320842880611389,0.7702499373676854,0.44033854506386416,0.603375,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p09,this picture contains {label}.,single,10000,0.386,0.028646332545578482,1.7004861970915714,0.7208220754911565,0.39384392258471784,0.55825,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p10,a natural image containing {label}.,single,10000,0.4082,0.030491874584555618,1.6443234168794014,0.7009229904685917,0.36463009491322135,0.53,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,p11,"{label}, shown in a photograph.",single,10000,0.4143,0.037608497790992276,1.6922959508058917,0.7075003919023959,0.3675217863402504,0.528,15.8622,20260723
ViT-B-32,openai,impulse_noise,5,ensemble,mean probability across all frozen prompts,ensemble,10000,0.4325,0.07850118590295316,1.5966706723331077,0.6870189417737732,0.3395660822803305,0.498875,15.8622,20260723
ViT-B-32,openai,defocus_blur,1,p00,a photo of a {label}.,single,10000,0.8757,0.04864924494326113,0.4004358724885634,0.18430250035107423,0.02301109508900336,0.043125,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p01,a photograph depicting {label}.,single,10000,0.8907,0.0832509697496891,0.38683263061836903,0.17437660941281302,0.020457592527553328,0.036,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p02,an image of the object {label}.,single,10000,0.8888,0.11178225625455379,0.431138292533638,0.19010606460907528,0.023993782806384187,0.042,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p03,a picture showing {label}.,single,10000,0.8841,0.056837316410243505,0.379162903171633,0.17462984740682813,0.02076203581996756,0.038,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p04,this image shows {label}.,single,10000,0.8851,0.06527957593798643,0.3853324886417956,0.1761761690869254,0.020882448920640145,0.03875,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p05,the main subject in this image is {label}.,single,10000,0.8828,0.1100213197365403,0.4330020182152068,0.19166294876113216,0.02268656947126446,0.04175,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p06,the object depicted here is {label}.,single,10000,0.8803,0.13876653337478637,0.47785864120195376,0.2045988450720239,0.022715316333721584,0.044625,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p07,a visual representation of {label}.,single,10000,0.8692,0.11250401950925584,0.48166706094644235,0.20907469110472238,0.026474846992205033,0.0485,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p08,an example image of the class {label}.,single,10000,0.8616,0.12496974298655984,0.5330833938730597,0.23606010811162823,0.034794907324263415,0.062375,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p09,this picture contains {label}.,single,10000,0.8771,0.10198928876668216,0.44393940295159484,0.1966764848446956,0.025232560899650765,0.047,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p10,a natural image containing {label}.,single,10000,0.8762,0.06514984590262177,0.424363622878037,0.19023035146894596,0.024176034473823462,0.044375,16.241,20260723
ViT-B-32,openai,defocus_blur,1,p11,"{label}, shown in a photograph.",single,10000,0.8839,0.0783958894595504,0.4028985380936456,0.18427335422708419,0.024079526028082138,0.045625,16.241,20260723
ViT-B-32,openai,defocus_blur,1,ensemble,mean probability across all frozen prompts,ensemble,10000,0.8911,0.10800959490835667,0.4134647516328736,0.1809323903969102,0.020563252252479805,0.03825,16.241,20260723
ViT-B-32,openai,defocus_blur,2,p00,a photo of a {label}.,single,10000,0.8564,0.049741599965095556,0.45919319229720307,0.21075438185895837,0.02926786605932366,0.056875,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p01,a photograph depicting {label}.,single,10000,0.8714,0.08520498435199261,0.4416057273249846,0.19939440893843138,0.02639899219893188,0.047625,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p02,an image of the object {label}.,single,10000,0.8639,0.11023312009721993,0.4933364932369282,0.21938329806565626,0.03195209874418566,0.05875,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p03,a picture showing {label}.,single,10000,0.8668,0.061361537124216554,0.4362695905269744,0.2003439316377971,0.026687972846704912,0.052,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p04,this image shows {label}.,single,10000,0.8683,0.06984968576580285,0.44047214849062755,0.2012207770505279,0.02642029779074301,0.050625,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p05,the main subject in this image is {label}.,single,10000,0.8619,0.11132935833036897,0.49071967928205285,0.21848022742341985,0.029014006589268136,0.056125,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p06,the object depicted here is {label}.,single,10000,0.8607,0.1435519314736128,0.5388618476878817,0.23182505092423397,0.02864814215320786,0.05775,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p07,a visual representation of {label}.,single,10000,0.8504,0.11713359286934137,0.5420611781507608,0.23590960383909731,0.03287878300912434,0.062625,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p08,an example image of the class {label}.,single,10000,0.8424,0.12075168635398151,0.5833313445313945,0.25880556787632686,0.04280883321064167,0.076625,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p09,this picture contains {label}.,single,10000,0.8506,0.09848316442370417,0.5075338644115822,0.22643324832123354,0.032489120243342606,0.0615,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p10,a natural image containing {label}.,single,10000,0.8557,0.06624648037999865,0.48321298383750827,0.21642290131657882,0.030207264626772673,0.056875,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,p11,"{label}, shown in a photograph.",single,10000,0.8675,0.0839029055610299,0.4581171609138295,0.20915157612898916,0.03019027436900447,0.056375,16.3162,20260723
ViT-B-32,openai,defocus_blur,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.8722,0.11140159859657289,0.46970944687610916,0.20681797567926238,0.026372054691383904,0.04825,16.3162,20260723
